"liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","instrumentalness","audio_mode","song_popularity"
0.22314355131421,-6.409,0.516,12.1201497668204,"4",0.859,0.776,177.399,"Baixa","Baixa","6","Si","0",31
0.0418135028134104,-10.839,0.407,12.7266891815023,"4",0.391,0.594,89.99,"Mitjana","Alta","2","Si","0",49
0.312618557741813,-2.958,0.462,12.3087465554927,"4",0.65,0.944,120.014,"Baixa","Molt Alta","8","Si","1",60
0.117783035656383,-11.456,0.761,12.1879086749025,"4",0.906,0.573,143.01,"Baixa","Baixa","9","Si","1",9
0.298622012490115,-5.028,0.441,12.6207815643378,"4",0.121,0.946,96.01,"Baixa","Molt Baixa","6","Si","1",42
0.147557564357615,-3.035,0.596,11.8123335185974,"4",0.939,0.927,126.054,"Mitjana","Mitjana","5","No","1",49
0.16805358499625,-7.544,0.84,12.2629915862543,"4",0.758,0.706,141.021,"Baixa","Mitjana","7","Si","1",46
0.104360015324243,-12.698,0.332,12.2033990747227,"3",0.652,0.707,144.815,"Baixa","Baixa","7","Si","1",43
0.129272335704139,-6.818,0.753,12.3504803015861,"4",0.241,0.485,154.983,"Alta","Alta","10","Si","0",70
0.342880232916543,-2.952,0.776,12.0305101944287,"4",0.831,0.748,100.024,"Mitjana","Mitjana","1","Si","1",68
0.102556588325092,-7.501,0.537,12.6374199023524,"4",0.356,0.462,136.634,"Alta","Molt Baixa","6","Si","1",67
0.1016536537265,-7.56,0.659,12.624868503047,"4",0.264,0.512,127.892,"Mitjana","Mitjana","5","Si","1",56
0.0944006754214843,-6.35,0.818,12.2566089034379,"4",0.611,0.54,97.064,"Baixa","Mitjana","4","Si","0",94
0.234281295724666,-5.892,0.778,12.2926768563056,"4",0.947,0.692,100.024,"Mitjana","Alta","9","No","0",84
0.167207918983906,-6.982,0.695,12.2662265683499,"4",0.937,0.881,113.357,"Baixa","Baixa","0","Si","1",55
0.185649346886629,-6.362,0.708,11.5999285085918,"4",0.648,0.552,140.127,"Mitjana","Mitjana","0","Si","0",40
0.0788111804242898,-8.211,0.389,12.0980419013165,"4",0.526,0.586,104.01,"Mitjana","Molt Baixa","9","No","1",49
0.488580014818671,-5.873,0.594,12.5356137745674,"4",0.58,0.779,87.07,"Mitjana","Molt Alta","1","No","0",63
0.133656384812674,-4.054,0.509,12.4863750551287,"4",0.502,0.899,116.529,"Baixa","Molt Baixa","6","Si","0",65
0.136277618292548,-4.641,0.687,12.3061577707524,"4",0.268,0.766,94.973,"Baixa","Baixa","11","Si","1",73
0.108854404912082,-10.834,0.546,11.8859018160417,"4",0.773,0.53,103.02,"Mitjana","Alta","11","No","0",37
0.105260510657493,-13.604,0.608,12.2056025350456,"4",0.27,0.238,78.013,"Alta","Baixa","8","Si","1",72
0.0753857269058896,-5.372,0.753,13.0078342919052,"4",0.898,0.677,112.961,"Baixa","Mitjana","0","Si","1",13
0.178146185383474,-10.139,0.452,12.5868898067171,"4",0.214,0.361,105.617,"Alta","Molt Baixa","8","Si","1",23
0.1016536537265,-20.126,0.576,12.0552497557956,"4",0.268,0.103,136.159,"Alta","Molt Baixa","6","Si","1",63
0.524136637825663,-10.564,0.438,12.3359291690871,"4",0.762,0.742,93.274,"Baixa","Molt Baixa","4","Si","1",44
0.0823170424892137,-9.307,0.626,12.3266340401924,"4",0.69,0.815,127.224,"Baixa","Mitjana","4","Si","1",69
0.0938545754716242,-20.126,0.571,12.0281653316146,"4",0.593,0.104,119.91,"Alta","Baixa","10","Si","1",26
0.091302158406786,-5.544,0.541,12.3782049679358,"4",0.541,0.718,146.037,"Mitjana","Molt Baixa","11","No","0",14
0.318453731118535,-9.668,0.474,12.6611720059096,"4",0.249,0.781,171.829,"Baixa","Baixa","8","No","1",47
0.227135572583747,-5.938,0.7,12.2029878925682,"4",0.258,0.611,134.044,"Baixa","Mitjana","0","Si","1",60
0.206200830583898,-4.78,0.752,12.2058126117243,"4",0.425,0.645,139.724,"Mitjana","Alta","0","No","0",64
0.106160195828391,-6.02,0.675,12.3139085947726,"4",0.137,0.612,168.197,"Baixa","Molt Alta","5","No","1",77
0.0971267107307227,-5.335,0.534,12.3052390170247,"4",0.268,0.694,129.921,"Alta","Mitjana","5","No","1",86
0.109750863959119,-5.144,0.765,11.9951849336574,"4",0.815,0.839,116.854,"Baixa","Alta","9","No","0",57
0.236651901339002,-6.641,0.582,13.0024079838863,"4",0.632,0.61,92.909,"Alta","Alta","11","Si","0",60
0.229523158278249,-8.133,0.765,12.0586509419431,"4",0.422,0.672,166.043,"Baixa","Mitjana","0","No","1",66
0.0507881668321051,-4.521,0.802,12.5717326030681,"4",0.963,0.756,131.715,"Baixa","Molt Baixa","2","Si","0",73
0.086452887730199,-8.851,0.608,12.1649693614517,"4",0.745,0.746,134.03,"Baixa","Baixa","0","Si","1",68
0.281412459438186,-5.189,0.349,11.717546529259,"4",0.775,0.723,138.804,"Baixa","Molt Baixa","2","Si","1",44
0.0672847468055964,-2.274,0.641,12.3847751614887,"4",0.782,0.807,129.579,"Baixa","Alta","11","No","0",56
0.119559235057639,-6.86,0.567,12.1649120520251,"4",0.648,0.45,90.055,"Mitjana","Alta","0","Si","1",61
0.0971267107307227,-15.162,0.799,11.9030467903437,"4",0.615,0.103,138.014,"Alta","Molt Alta","11","Si","0",52
0.143234168085908,-5.585,0.877,11.995678721203,"4",0.272,0.514,119.998,"Mitjana","Alta","2","No","1",81
0.136277618292548,-7.868,0.555,12.3097116802897,"4",0.582,0.757,129.607,"Mitjana","Alta","1","Si","0",72
0.305276380852732,-3.825,0.494,12.3555825737078,"4",0.339,0.78,159.708,"Baixa","Mitjana","10","Si","1",16
0.0998453349697161,-13.222,0.675,11.9495015681034,"4",0.682,0.366,151.999,"Mitjana","Alta","8","Si","1",31
0.408792898200839,-6.229,0.525,12.0674999956662,"4",0.965,0.622,135.816,"Baixa","Baixa","4","No","1",30
0.0998453349697161,-9.529,0.922,12.1077042942828,"4",0.595,0.581,140.022,"Baixa","Molt Alta","10","Si","1",89
0.0709243383366987,-10.078,0.674,12.59919523044,"4",0.497,0.542,94.988,"Mitjana","Baixa","4","No","1",58
0.0839734337761786,-5.238,0.521,12.6357749780024,"4",0.518,0.701,127.087,"Baixa","Baixa","2","No","0",51
0.124868982045869,-13.135,0.697,12.3560474757639,"4",0.669,0.215,73.741,"Alta","Molt Baixa","7","Si","1",42
0.167207918983906,-4.023,0.92,12.0818124281495,"4",0.313,0.579,94.979,"Baixa","Molt Alta","11","Si","1",75
0.0505980527630914,-8.114,0.967,12.3997173528053,"4",0.961,0.583,99.888,"Baixa","Alta","7","No","0",77
0.119559235057639,-3.75,0.657,12.2810084891894,"4",0.258,0.699,92.124,"Mitjana","Molt Baixa","6","Si","1",44
0.119559235057639,-3.715,0.522,12.1733841509066,"4",0.296,0.833,180.009,"Baixa","Mitjana","2","No","1",71
0.0665365238002442,-7.504,0.701,12.2870994841725,"4",0.889,0.648,79.237,"Alta","Mitjana","9","Si","1",65
0.091302158406786,-7.619,0.551,12.2594238210272,"4",0.692,0.665,99.919,"Mitjana","Molt Alta","1","No","0",71
0.107957141505092,-10.682,0.55,12.1314784013192,"4",0.15,0.348,72.579,"Alta","Baixa","0","No","1",24
0.489193323638877,-5.852,0.676,11.9982240280909,"4",0.813,0.783,105.39,"Mitjana","Baixa","2","Si","1",75
0.132781111233818,-14.047,0.614,11.8885222562755,"4",0.462,0.252,102.355,"Alta","Baixa","9","Si","0",40
0.115112807100505,-3.899,0.42,12.7227600554097,"4",0.3,0.929,127.204,"Baixa","Alta","7","Si","0",54
0.146694379150803,-6.677,0.608,12.2129141887105,"4",0.314,0.464,89.521,"Alta","Alta","2","No","1",35
0.29266961396282,-5.125,0.752,12.2027320720225,"4",0.487,0.747,118.059,"Baixa","Molt Alta","4","No","0",26
0.122217632724249,-7.42,0.648,12.2878968423323,"4",0.528,0.848,153.005,"Baixa","Baixa","6","Si","0",63
0.126632650933366,-10.338,0.531,13.1555911688212,"4",0.491,0.481,138.45,"Mitjana","Baixa","4","Si","0",69
0.0989399478549036,-7.725,0.829,12.4424482656131,"4",0.411,0.524,93.998,"Baixa","Alta","0","No","1",60
0.0488853977298106,-10.456,0.807,12.3353449812343,"4",0.651,0.722,148.491,"Baixa","Alta","9","Si","1",78
0.070644839569332,-9.799,0.641,11.9495855764656,"4",0.606,0.591,138.007,"Baixa","Mitjana","2","Si","0",32
0.204572165728774,-7.242,0.579,12.2589544276029,"5",0.929,0.693,174.933,"Mitjana","Mitjana","10","Si","1",29
0.0520230280671519,-3.808,0.845,12.6172580282932,"4",0.454,0.831,116.935,"Mitjana","Alta","7","No","1",15
0.122217632724249,-8.949,0.872,12.3249173396499,"4",0.501,0.832,99.056,"Mitjana","Molt Baixa","2","No","0",62
0.0971267107307227,-5.709,0.79,12.2052473050304,"4",0.768,0.812,89.041,"Mitjana","Molt Alta","11","Si","0",42
0.0832375985700556,-4.919,0.526,12.1047318178685,"4",0.928,0.964,109.079,"Baixa","Mitjana","2","Si","1",41
0.0980337402713654,-7.826,0.576,12.3738091895726,"4",0.283,0.291,72.579,"Alta","Molt Baixa","8","No","1",30
0.116003675756306,-10.917,0.645,12.0658273363521,"4",0.539,0.355,129.641,"Alta","Molt Alta","8","Si","1",51
0.0589290675292875,-5.829,0.704,12.0802032532408,"4",0.451,0.423,113.962,"Mitjana","Alta","8","Si","1",66
0.0937635298121632,-6.087,0.611,12.7392065782778,"4",0.344,0.686,101.657,"Baixa","Alta","1","Si","0",24
0.0971267107307227,-10.271,0.836,12.2133759116403,"4",0.59,0.656,130.949,"Baixa","Mitjana","5","No","0",58
0.340748793388473,-10.615,0.759,12.1815750139298,"4",0.244,0.498,126.972,"Mitjana","Molt Alta","10","Si","1",81
0.21591750622247,-4.953,0.667,12.249515203373,"4",0.924,0.803,128.921,"Alta","Alta","0","No","0",47
0.0842492324448999,-6.666,0.702,12.2711344672221,"4",0.505,0.705,154.911,"Mitjana","Mitjana","0","Si","1",65
0.0962188577405429,-6.442,0.68,12.3513238421704,"4",0.668,0.563,156.996,"Mitjana","Baixa","10","No","1",95
0.274596832903125,-6.73,0.399,12.3123497410004,"4",0.903,0.627,83.602,"Alta","Mitjana","5","Si","1",56
0.0980337402713654,-8.027,0.648,12.0230268265216,"4",0.437,0.734,139.996,"Mitjana","Alta","9","Si","0",42
0.19062035960865,-5.449,0.861,12.3155815447343,"4",0.575,0.822,82.446,"Mitjana","Alta","2","No","1",53
0.114221144090023,-7.052,0.308,11.5999285085918,"4",0.646,0.813,149.938,"Baixa","Baixa","4","Si","0",62
0.445967051417494,-4.084,0.507,12.4191820224764,"4",0.336,0.887,128.015,"Baixa","Alta","5","No","0",34
0.0552454742259785,-12.596,0.253,12.7778033223763,"4",0.0632,0.456,104.052,"Alta","Baixa","9","Si","0",6
0.154436353304419,-6.859,0.54,12.1534785054096,"4",0.671,0.519,82.523,"Alta","Molt Alta","0","No","1",37
0.300104592450338,-7.015,0.676,12.3010191228391,"4",0.643,0.726,85.853,"Baixa","Alta","8","Si","0",0
0.12575120530556,-3.571,0.522,12.3391251735173,"4",0.314,0.676,72.579,"Mitjana","Molt Alta","5","No","0",72
0.102556588325092,-7.902,0.42,11.9421070996957,"4",0.476,0.672,160.093,"Baixa","Molt Baixa","6","No","1",72
0.647626665258136,-5.71,0.457,12.2176058813438,"4",0.758,0.949,86.573,"Mitjana","Alta","8","Si","0",41
0.198850858745165,-4.959,0.519,12.5516461963977,"4",0.39,0.959,111.012,"Baixa","Alta","2","Si","1",32
0.0539198419894304,-8.091,0.534,12.3525338368731,"4",0.145,0.583,105.997,"Baixa","Molt Baixa","2","Si","1",84
0.0667236320429082,-4.632,0.505,12.2973656764765,"4",0.565,0.844,130.121,"Baixa","Mitjana","0","Si","1",69
0.207014169384326,-9.673,0.75,11.5999285085918,"4",0.786,0.457,92.05,"Mitjana","Molt Alta","0","No","1",42
0.237440856015034,-5.789,0.259,12.3038026225351,"4",0.0947,0.978,132.97,"Baixa","Baixa","1","Si","1",11
0.110646520087064,-8.455,0.73,12.408360214965,"4",0.409,0.463,154.983,"Mitjana","Molt Baixa","7","Si","1",55
0.0876445098520464,-9.68,0.675,12.3357579012435,"4",0.86,0.489,104.765,"Alta","Baixa","1","No","1",63
0.457424847038875,-3.183,0.713,12.2476271716836,"4",0.742,0.825,127.95,"Baixa","Alta","4","No","0",77
0.28292075535007,-4.62,0.774,12.174819308375,"4",0.709,0.881,129.95,"Baixa","Mitjana","0","No","1",50
0.108854404912082,-6.857,0.64,12.198242066415,"4",0.599,0.56,140.975,"Alta","Mitjana","9","No","1",76
0.229523158278249,-6.637,0.575,12.2937171553822,"4",0.127,0.492,159.764,"Mitjana","Alta","5","No","1",31
0.134530892957606,-8.297,0.772,12.2560050142784,"3",0.357,0.256,118.902,"Alta","Mitjana","7","Si","0",69
0.0542040540135121,-3.152,0.476,12.7764474895461,"3",0.109,0.573,147.055,"Mitjana","Molt Baixa","8","Si","1",61
0.0561912796497425,-5.391,0.765,12.1501687385849,"4",0.773,0.813,129.993,"Baixa","Molt Baixa","2","Si","1",38
0.0953101798043249,-5.917,0.644,11.8529627677559,"4",0.85,0.449,139.946,"Alta","Mitjana","3","No","1",51
0.0801965419942767,-8.117,0.493,12.2366454965572,"4",0.682,0.625,90.356,"Baixa","Molt Baixa","4","Si","1",69
0.131905070879939,-5.208,0.426,12.0547030947758,"4",0.294,0.669,80.201,"Mitjana","Molt Baixa","8","No","0",48
0.126632650933366,-6.117,0.365,12.1477229341417,"4",0.712,0.778,102.048,"Alta","Alta","5","No","0",52
0.165514438477573,-4.883,0.764,12.3191021789529,"4",0.581,0.65,146.075,"Baixa","Molt Alta","6","Si","0",71
0.137149838147234,-8.788,0.378,11.9717291078685,"4",0.64,0.506,129.935,"Mitjana","Baixa","0","No","1",50
0.118671529717499,-7.747,0.519,12.5672374947418,"4",0.493,0.571,86.986,"Baixa","Molt Baixa","7","Si","1",66
0.173953307123438,-9.849,0.746,12.1400183094587,"4",0.423,0.404,142.913,"Mitjana","Molt Alta","4","Si","0",78
0.290428298119806,-7.448,0.575,12.2221428257077,"4",0.124,0.764,123.821,"Alta","Alta","4","Si","1",66
0.10345870836823,-4.598,0.709,11.6898994154376,"4",0.249,0.771,174.006,"Mitjana","Molt Alta","7","No","1",73
0.258510695151501,-4.988,0.36,12.6505020236565,"4",0.558,0.879,155.023,"Baixa","Mitjana","4","No","0",8
0.0418135028134104,-13.439,0.725,12.3586177513988,"4",0.926,0.273,176.192,"Alta","Mitjana","0","Si","1",48
0.187309098304994,-7.817,0.357,12.1714812007606,"4",0.354,0.43,82.422,"Alta","Molt Baixa","9","Si","0",1
0.123102197133983,-3.942,0.374,12.3656372152015,"4",0.115,0.864,123.022,"Baixa","Baixa","1","Si","0",72
0.108854404912082,-4.382,0.627,12.3337620066711,"4",0.425,0.693,129.801,"Baixa","Alta","9","No","1",64
0.0600597564276628,-4.818,0.632,12.3351648244095,"4",0.454,0.764,74.342,"Baixa","Baixa","11","Si","0",72
0.0971267107307227,-5.194,0.839,12.3988394601857,"4",0.575,0.705,96.38,"Baixa","Baixa","5","Si","1",77
0.191446464570955,-5.909,0.423,12.2258948804773,"3",0.467,0.393,179.921,"Alta","Molt Baixa","0","No","1",29
0.133656384812674,-7.149,0.548,12.208125536906,"4",0.433,0.704,104.666,"Baixa","Alta","11","Si","0",80
0.0575139062006067,-4.665,0.686,12.0056685811855,"4",0.964,0.825,126.736,"Mitjana","Molt Baixa","0","No","1",64
0.137149838147234,-6.888,0.403,12.257407189067,"4",0.38,0.495,113.074,"Alta","Molt Baixa","7","Si","0",67
0.0420052941450301,-6.098,0.827,12.3111531219807,"4",0.51,0.728,122.996,"Baixa","Molt Baixa","7","No","1",82
0.150142658429719,-10.405,0.714,12.2863891618685,"4",0.631,0.404,104.977,"Alta","Molt Baixa","4","Si","1",59
0.262364264467491,-10.059,0.605,11.9950182253133,"4",0.93,0.837,157.225,"Alta","Alta","7","Si","1",27
0.178146185383474,-6.137,0.253,12.050973182417,"4",0.432,0.956,143.519,"Baixa","Alta","0","Si","1",70
0.107059072293408,-12.855,0.732,11.9374936093126,"4",0.885,0.535,124.942,"Alta","Alta","9","Si","1",23
0.1414995622737,-5.152,0.719,11.9712676126792,"4",0.604,0.837,85.012,"Baixa","Molt Alta","10","No","0",51
0.0989399478549036,-4.661,0.703,12.1736166003306,"4",0.786,0.868,121.03,"Baixa","Molt Baixa","1","No","0",76
0.123985979780991,-12.388,0.436,12.0722269177933,"4",0.469,0.555,121.554,"Alta","Baixa","6","No","0",1
0.211880359035499,-7.572,0.295,12.2513614489889,"4",0.37,0.593,193.437,"Mitjana","Molt Alta","2","No","1",60
0.100749903100143,-10.671,0.761,11.9567519427428,"4",0.954,0.515,170.389,"Alta","Alta","7","Si","1",50
0.175632568643158,-6.76,0.404,11.895190179908,"4",0.207,0.919,93.92,"Baixa","Mitjana","4","No","1",8
0.144965770250186,-11.856,0.69,12.0605785557438,"4",0.286,0.135,104.348,"Alta","Molt Baixa","2","Si","1",64
0.16805358499625,-2.335,0.876,12.1365081821443,"4",0.921,0.785,95.976,"Mitjana","Molt Alta","6","No","0",18
0.0757566123992463,-5.204,0.754,12.2452933586835,"4",0.748,0.82,124.985,"Mitjana","Molt Alta","3","No","0",60
0.0971267107307227,-6.144,0.899,12.2824131237866,"4",0.385,0.435,90.023,"Mitjana","Alta","4","No","0",59
0.146694379150803,-7.377,0.693,11.9549539123854,"3",0.611,0.594,86.039,"Mitjana","Baixa","7","No","0",66
0.113328685307003,-5.65,0.483,12.1274622449483,"4",0.644,0.486,205.903,"Alta","Baixa","2","No","1",42
0.135404637006203,-10.352,0.577,12.2783281887106,"4",0.398,0.432,106.428,"Alta","Mitjana","7","No","1",30
0.0971267107307227,-2.371,0.837,12.2936026380155,"4",0.835,0.839,98.932,"Mitjana","Alta","8","No","0",84
0.0924880194351514,-8.991,0.65,12.2589781396251,"4",0.335,0.518,176.279,"Alta","Molt Alta","0","Si","1",43
0.106160195828391,-10.492,0.545,11.5999285085918,"4",0.579,0.481,145.905,"Alta","Molt Baixa","4","Si","0",36
0.189793571632656,-5.954,0.46,12.2166168594058,"4",0.701,0.693,153.426,"Baixa","Molt Alta","6","No","0",72
0.0710174872352803,-2.379,0.755,12.1760927046222,"4",0.503,0.901,100.002,"Mitjana","Alta","2","Si","1",22
0.117783035656383,-9.249,0.489,12.2691695029698,"4",0.161,0.403,108.03,"Alta","Mitjana","0","Si","1",65
0.279145741429495,-3.532,0.486,12.0976351786873,"4",0.831,0.86,129.952,"Mitjana","Molt Alta","7","Si","1",77
0.0788111804242898,-4.429,0.401,12.058343801505,"4",0.576,0.9,120,"Mitjana","Molt Baixa","10","Si","1",56
0.257738196078709,-4.853,0.416,12.1415074573704,"4",0.36,0.948,193.356,"Baixa","Alta","2","No","1",47
0.0714831016218643,-9.496,0.591,12.3047136356582,"4",0.248,0.532,149.373,"Alta","Baixa","9","Si","1",61
0.25386672395705,-11.184,0.641,11.7468269417374,"4",0.35,0.697,122.042,"Mitjana","Molt Alta","10","Si","1",35
0.105260510657493,-5.21,0.541,12.2621362936661,"4",0.221,0.803,142.135,"Baixa","Molt Baixa","1","Si","1",74
0.122217632724249,-4.982,0.477,12.3495927346085,"4",0.826,0.927,99.082,"Baixa","Molt Alta","8","Si","0",52
0.0840653751176675,-3.727,0.668,11.9754008277952,"4",0.782,0.921,120,"Mitjana","Baixa","7","Si","1",74
0.198850858745165,-4.729,0.556,12.2796297516994,"4",0.665,0.749,199.373,"Alta","Molt Alta","9","Si","1",69
0.118671529717499,-8.15,0.745,12.8309409853368,"4",0.273,0.305,79.458,"Alta","Molt Alta","11","Si","0",53
0.0595887914116575,-5.077,0.878,12.3843276116077,"4",0.652,0.951,111.334,"Baixa","Alta","7","Si","1",51
0.154436353304419,-4.942,0.63,12.0645090812084,"4",0.307,0.664,155.745,"Mitjana","Molt Alta","8","No","0",65
0.324255052682621,-5.335,0.694,12.1257298928476,"4",0.3,0.77,125.905,"Mitjana","Molt Baixa","6","Si","1",95
0.094036641926383,-9.749,0.592,11.6783975296687,"4",0.874,0.491,96.365,"Alta","Molt Baixa","4","Si","1",52
0.0505980527630914,-4.883,0.767,12.3997173528053,"4",0.964,0.857,117,"Baixa","Alta","0","No","1",77
0.0861776962410523,-8.173,0.527,12.3028363139625,"4",0.149,0.582,138.037,"Baixa","Mitjana","1","Si","0",36
0.0857188754025375,-14.351,0.66,11.8016020427376,"4",0.679,0.227,117.092,"Alta","Alta","1","Si","1",35
0.0694327747153368,-6.257,0.63,12.183412840386,"4",0.216,0.521,97.005,"Baixa","Molt Baixa","11","No","1",89
0.108854404912082,-8.377,0.863,12.0031054261857,"4",0.87,0.677,124.97,"Alta","Mitjana","5","No","0",46
0.182321556793955,-7.176,0.596,12.5087886401148,"4",0.494,0.495,138.015,"Mitjana","Molt Baixa","5","Si","1",32
0.0694327747153368,-17.082,0.445,12.3354284575392,"4",0.609,0.129,125.802,"Alta","Molt Baixa","11","No","1",68
0.0601539228197471,-4.516,0.647,12.1495022940418,"4",0.618,0.847,103.846,"Baixa","Alta","8","No","0",81
0.0878277103655202,-6.126,0.433,12.1615615630181,"4",0.689,0.749,174.006,"Baixa","Mitjana","5","Si","0",25
0.16805358499625,-6.102,0.253,12.225983110149,"4",0.599,0.893,198.468,"Baixa","Molt Baixa","7","Si","1",63
0.372252973902051,-3.874,0.674,11.7834410325001,"4",0.717,0.805,142.929,"Baixa","Alta","4","Si","1",88
0.126632650933366,-8.946,0.575,12.4552737311637,"4",0.345,0.726,130.315,"Baixa","Molt Alta","1","Si","0",62
0.22314355131421,-11.088,0.737,11.9052377865001,"4",0.397,0.308,74.787,"Alta","Molt Baixa","9","No","1",43
0.107957141505092,-14.892,0.514,12.7192135868786,"4",0.249,0.129,91.769,"Alta","Molt Baixa","6","Si","0",69
0.0565693514878943,-4.168,0.529,12.1840979610247,"4",0.673,0.92,111.132,"Baixa","Mitjana","3","Si","0",66
0.0896578719305353,-9.321,0.771,12.1021888168111,"4",0.924,0.574,93.735,"Mitjana","Baixa","7","Si","1",39
0.100749903100143,-8.583,0.773,12.4462424244879,"4",0.496,0.508,114.243,"Mitjana","Mitjana","9","Si","0",1
0.0909369949921021,-13.618,0.763,11.5999285085918,"4",0.211,0.222,88.436,"Alta","Mitjana","10","Si","0",49
0.124868982045869,-6.197,0.759,12.1815750139298,"4",0.792,0.498,126.972,"Mitjana","Alta","10","Si","1",81
0.138891998866619,-6.382,0.678,11.8488904300939,"4",0.443,0.694,163.996,"Mitjana","Molt Alta","9","Si","1",47
0.0563803334361076,-8.314,0.591,12.9309364926417,"4",0.244,0.702,115.062,"Baixa","Molt Baixa","0","Si","1",39
0.169742774587094,-3.833,0.416,12.3138502377036,"4",0.677,0.849,144.844,"Alta","Mitjana","8","Si","1",55
0.0418135028134104,-4.042,0.631,12.132485307054,"4",0.255,0.748,122.016,"Baixa","Baixa","1","Si","1",58
0.0841573080067233,-4.165,0.757,12.3380040087901,"4",0.826,0.849,150.036,"Baixa","Molt Alta","5","No","0",85
0.0636318602447734,-9.673,0.5,12.4187617389405,"4",0.334,0.716,176.048,"Baixa","Molt Alta","1","Si","1",63
0.0937635298121632,-10.311,0.531,12.3902258571531,"3",0.335,0.366,123.28,"Mitjana","Baixa","10","Si","1",81
0.105260510657493,-13.147,0.756,12.0863088995616,"4",0.854,0.507,87.992,"Baixa","Molt Baixa","7","Si","1",30
0.110646520087064,-6.948,0.9,11.9563284124188,"4",0.677,0.722,147.967,"Baixa","Molt Alta","1","Si","1",51
0.124868982045869,-4.036,0.751,12.2015373767284,"4",0.349,0.579,105.031,"Mitjana","Molt Baixa","2","Si","1",77
0.121332285167525,-5.858,0.624,12.2885048038836,"4",0.592,0.65,135.972,"Mitjana","Molt Baixa","2","No","1",39
0.0418135028134104,-4.881,0.704,12.2914334944808,"4",0.926,0.859,105.115,"Baixa","Baixa","5","No","0",84
0.289680075114454,-10.522,0.593,11.976489655462,"4",0.664,0.506,114.45,"Mitjana","Molt Alta","8","Si","0",32
0.104360015324243,-2.876,0.56,12.6484224069941,"4",0.366,0.967,129.998,"Baixa","Mitjana","9","Si","1",31
0.303063174490083,-3.408,0.277,12.284509449045,"4",0.351,0.962,95.044,"Mitjana","Alta","10","No","1",3
0.194744076792512,-8.363,0.88,11.9593149623561,"4",0.82,0.727,109.989,"Mitjana","Baixa","7","Si","0",44
0.1016536537265,-11.547,0.805,12.1772770020089,"4",0.699,0.315,120.606,"Mitjana","Mitjana","10","Si","0",45
0.0681258290476004,-6.927,0.376,12.4343748679905,"4",0.385,0.739,120.514,"Mitjana","Mitjana","5","Si","1",50
0.0803811119468125,-7.555,0.286,12.4098824995833,"4",0.296,0.482,156.395,"Baixa","Baixa","7","Si","1",62
0.124868982045869,-8.248,0.517,12.1814366563367,"4",0.317,0.565,138.327,"Mitjana","Molt Baixa","9","No","1",47
0.0887432098343886,-13.372,0.604,12.3988930625755,"4",0.436,0.461,121.985,"Baixa","Baixa","6","No","0",59
0.118671529717499,-9.686,0.807,12.191121431077,"4",0.622,0.779,131.963,"Mitjana","Molt Alta","10","Si","0",23
0.0627869880987648,-9.102,0.596,11.85623144117,"4",0.849,0.541,104.813,"Mitjana","Molt Baixa","2","Si","1",28
0.112435429329788,-6.201,0.446,12.1272458649842,"4",0.581,0.388,175.154,"Alta","Baixa","4","No","1",13
0.296394013053802,-6.052,0.655,12.3458345879053,"4",0.599,0.602,164.117,"Alta","Mitjana","5","Si","0",51
0.12575120530556,-13.4,0.579,12.1651516877799,"4",0.258,0.256,109.901,"Alta","Alta","6","No","0",53
0.0971267107307227,-7.296,0.567,12.3651938091537,"4",0.509,0.735,126.857,"Baixa","Molt Baixa","4","Si","1",46
0.225540675913931,-2.734,0.721,12.5850089562921,"4",0.931,0.836,121.653,"Mitjana","Mitjana","5","Si","0",66
0.0885601769794802,-5.238,0.534,12.5705768605832,"4",0.759,0.854,92.937,"Mitjana","Mitjana","8","Si","1",44
0.0607187350347058,-5.546,0.759,11.9653123261878,"4",0.379,0.732,75.089,"Baixa","Alta","2","Si","1",73
0.0873696461369071,-7.43,0.48,12.6698066617623,"4",0.456,0.77,88.335,"Alta","Baixa","1","Si","0",60
0.174793290373163,-2.832,0.918,12.2060726455302,"4",0.608,0.887,97.044,"Baixa","Molt Alta","11","Si","0",66
0.258510695151501,-5.072,0.836,12.1213314170751,"4",0.481,0.738,125.947,"Mitjana","Alta","4","No","0",89
0.128393214768399,-8.32,0.604,12.7974085599434,"4",0.239,0.807,83.962,"Baixa","Alta","2","Si","1",64
0.0518331486400173,-5.466,0.406,12.4495402567984,"4",0.191,0.593,135.798,"Baixa","Molt Baixa","2","Si","0",6
0.0915759434872095,-3.584,0.652,12.2898713674655,"1",0.321,0.877,81.986,"Mitjana","Alta","8","No","0",71
0.229523158278249,-7.834,0.877,12.1091211194537,"4",0.57,0.474,116.027,"Alta","Mitjana","1","No","0",65
0.105260510657493,-5.572,0.686,12.3974613049622,"4",0.278,0.475,86.353,"Alta","Alta","4","No","1",67
0.131028262406404,-9.648,0.764,12.0134219261354,"4",0.0701,0.569,119.929,"Baixa","Alta","4","No","1",63
0.0580802110765247,-11.034,0.571,12.0137007528827,"4",0.947,0.583,117.956,"Alta","Mitjana","2","Si","0",60
0.153579087928301,-5.782,0.51,12.1324906888522,"4",0.47,0.807,159.885,"Baixa","Alta","2","Si","1",63
0.2390169004705,-5.582,0.501,12.3514405840348,"4",0.293,0.644,98.746,"Mitjana","Baixa","7","Si","1",55
